Model,DPO2024
Firmware Version,1.25

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,1.6e-08,
Filter Frequency,2e+08,
Record Length,125000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,5
Label,,
TIME,CH1,CH2
1.33309e-03,-0.0160938,0.113281
1.33310e-03,-0.0149219,0.0757813
1.33312e-03,-0.0148438,0.0875001
1.33314e-03,-0.0135938,0.125
1.33315e-03,-0.01625,0.1
1.33317e-03,-0.01625,0.0882813
1.33318e-03,-0.0174219,0.1
1.33320e-03,-0.0124219,0.0750001
1.33322e-03,-0.0160938,0.113281
1.33323e-03,-0.0186719,0.113281
1.33325e-03,-0.0135938,0.0875001
1.33326e-03,-0.0135938,0.0882813
1.33328e-03,-0.0149219,0.0882813
1.33330e-03,-0.0136719,0.1
1.33331e-03,-0.0161719,0.1
1.33333e-03,-0.0175,0.1
1.33334e-03,-0.0124219,0.1
1.33336e-03,-0.0124219,0.0757813
1.33338e-03,-0.01625,0.114063
1.33339e-03,-0.0172656,0.0882813
1.33341e-03,-0.0136719,0.1
1.33342e-03,-0.0174219,0.113281
1.33344e-03,-0.0149219,0.1
1.33346e-03,-0.0185938,0.1
1.33347e-03,-0.0135938,0.0875001
1.33349e-03,-0.0160938,0.0757813
1.33350e-03,-0.0111719,0.1
1.33352e-03,-0.0160938,0.1125
1.33354e-03,-0.0211719,0.0875001
1.33355e-03,-0.0124219,0.1
1.33357e-03,-0.01875,0.1
1.33358e-03,-0.0124219,0.1
1.33360e-03,-0.0161719,0.1125
1.33362e-03,-0.0186719,0.0992188
1.33363e-03,-0.0136719,0.1
1.33365e-03,-0.0148438,0.0882813
1.33366e-03,-0.0123438,0.113281
1.33368e-03,-0.0124219,0.1
1.33370e-03,-0.0148438,0.1
1.33371e-03,-0.0149219,0.1
1.33373e-03,-0.01875,0.1
1.33374e-03,-0.0136719,0.1
1.33376e-03,-0.0161719,0.113281
1.33378e-03,-0.01375,0.1
1.33379e-03,-0.01375,0.0875001
1.33381e-03,-0.0136719,0.100781
1.33382e-03,-0.0136719,0.0875001
1.33384e-03,-0.0160938,0.1
1.33386e-03,-0.0111719,0.1
1.33387e-03,-0.0173438,0.113281
1.33389e-03,-0.0161719,0.0875001
1.33390e-03,-0.0149219,0.0875001
1.33392e-03,-0.0161719,0.1
1.33394e-03,-0.0148438,0.0757813
1.33395e-03,-0.0124219,0.1
1.33397e-03,-0.0136719,0.1
1.33398e-03,-0.015,0.100781
1.33400e-03,-0.0135938,0.1
1.33402e-03,-0.0124219,0.0757813
1.33403e-03,-0.0149219,0.1
1.33405e-03,-0.0135938,0.0875001
1.33406e-03,-0.01875,0.0875001
1.33408e-03,-0.0124219,0.1
1.33410e-03,-0.01625,0.1
1.33411e-03,-0.0148438,0.113281
1.33413e-03,-0.00609376,0.0882813
1.33414e-03,-0.01,0.1
1.33416e-03,-0.0174219,0.113281
1.33418e-03,-0.0175,0.1
1.33419e-03,-0.0136719,0.0875001
1.33421e-03,-0.0124219,0.1
1.33422e-03,-0.0161719,0.1
1.33424e-03,-0.0149219,0.1
1.33426e-03,-0.00992189,0.100781
1.33427e-03,-0.00984376,0.0882813
1.33429e-03,-0.0175,0.113281
1.33430e-03,-0.0174219,0.1
1.33432e-03,-0.0111719,0.1
1.33434e-03,-0.0160938,0.0875001
1.33435e-03,-0.0174219,0.0875001
1.33437e-03,-0.0148438,0.0882813
1.33438e-03,-0.015,0.113281
1.33440e-03,-0.01375,0.0882813
1.33442e-03,-0.0149219,0.113281
1.33443e-03,-0.00867189,0.1
1.33445e-03,-0.0148438,0.1
1.33446e-03,-0.0135938,0.113281
1.33448e-03,-0.0175,0.125781
1.33450e-03,-0.01875,0.113281
1.33451e-03,-0.0136719,0.113281
1.33453e-03,-0.01625,0.113281
1.33454e-03,-0.0148438,0.113281
1.33456e-03,-0.0111719,0.113281
1.33458e-03,-0.0161719,0.1
1.33459e-03,-0.0160938,0.1125
1.33461e-03,-0.0110938,0.113281
1.33462e-03,-0.0161719,0.1
1.33464e-03,-0.01875,0.1
1.33466e-03,-0.0124219,0.1
1.33467e-03,-0.0148438,0.125781
1.33469e-03,-0.0111719,0.1
1.33470e-03,-0.0174219,0.1125
1.33472e-03,-0.0135938,0.125781
1.33474e-03,-0.0186719,0.1
1.33475e-03,-0.0124219,0.0882813
1.33477e-03,-0.01875,0.1
1.33478e-03,-0.0125,0.113281
1.33480e-03,-0.0124219,0.113281
1.33482e-03,-0.0136719,0.1
1.33483e-03,-0.0135938,0.1
1.33485e-03,-0.0148438,0.1
1.33486e-03,-0.01875,0.125781
1.33488e-03,-0.0173438,0.113281
1.33490e-03,-0.0124219,0.0882813
1.33491e-03,-0.0173438,0.125781
1.33493e-03,-0.0125,0.113281
1.33494e-03,-0.0124219,0.125781
1.33496e-03,-0.0124219,0.125781
1.33498e-03,-0.0199219,0.100781
1.33499e-03,-0.0149219,0.1
1.33501e-03,-0.0148438,0.113281
1.33502e-03,-0.0186719,0.125781
1.33504e-03,-0.0161719,0.113281
1.33506e-03,-0.0135938,0.113281
1.33507e-03,-0.0136719,0.1
1.33509e-03,-0.0125,0.100781
1.33510e-03,-0.0149219,0.125
1.33512e-03,-0.0111719,0.1
1.33514e-03,-0.0149219,0.1
1.33515e-03,-0.0136719,0.1
1.33517e-03,-0.0149219,0.1375
1.33518e-03,-0.0124219,0.125781
1.33520e-03,-0.0174219,0.1
1.33522e-03,-0.00875001,0.1125
1.33523e-03,-0.0136719,0.125
1.33525e-03,-0.0175,0.113281
1.33526e-03,-0.0148438,0.1
1.33528e-03,-0.0175,0.1375
1.33530e-03,-0.01625,0.100781
1.33531e-03,-0.0161719,0.1375
1.33533e-03,-0.0149219,0.113281
1.33534e-03,-0.0160938,0.1
1.33536e-03,-0.0149219,0.1
1.33538e-03,-0.01875,0.15
1.33539e-03,-0.0136719,0.100781
1.33541e-03,-0.0148438,0.125781
1.33542e-03,-0.01625,0.113281
1.33544e-03,-0.0136719,0.1125
1.33546e-03,-0.0135938,0.0875001
1.33547e-03,-0.0135938,0.138281
1.33549e-03,-0.0148438,0.1
1.33550e-03,-0.0135938,0.1
1.33552e-03,-0.0124219,0.113281
1.33554e-03,-0.0175,0.164063
1.33555e-03,-0.0148438,0.113281
1.33557e-03,-0.0125,0.125781
1.33558e-03,-0.0149219,0.113281
1.33560e-03,-0.0161719,0.125781
1.33562e-03,-0.0174219,0.1125
1.33563e-03,-0.01375,0.125781
1.33565e-03,-0.0123438,0.138281
1.33566e-03,-0.0175,0.1375
1.33568e-03,-0.0161719,0.113281
1.33570e-03,-0.00992189,0.113281
1.33571e-03,-0.0136719,0.1
1.33573e-03,-0.0148438,0.125781
1.33574e-03,-0.0124219,0.1
1.33576e-03,-0.0124219,0.125781
1.33578e-03,-0.00859376,0.125781
1.33579e-03,-0.0149219,0.125781
1.33581e-03,-0.01875,0.1125
1.33582e-03,-0.0124219,0.1
1.33584e-03,-0.01625,0.113281
1.33586e-03,-0.0211719,0.1
1.33587e-03,-0.0161719,0.125
1.33589e-03,-0.01625,0.1
1.33590e-03,-0.0148438,0.113281
1.33592e-03,-0.0135938,0.125781
1.33594e-03,-0.0135938,0.113281
1.33595e-03,-0.0111719,0.125781
1.33597e-03,-0.0161719,0.113281
1.33598e-03,-0.0148438,0.125781
1.33600e-03,-0.01375,0.1375
1.33602e-03,-0.0124219,0.1125
1.33603e-03,-0.0124219,0.1
1.33605e-03,-0.01625,0.15
1.33606e-03,-0.0124219,0.1375
1.33608e-03,-0.0160938,0.15
1.33610e-03,-0.0175,0.125781
1.33611e-03,-0.0148438,0.138281
1.33613e-03,-0.0135938,0.138281
1.33614e-03,-0.0124219,0.113281
1.33616e-03,-0.0136719,0.1
1.33618e-03,-0.0148438,0.1
1.33619e-03,-0.0148438,0.1
1.33621e-03,-0.0148438,0.15
1.33622e-03,-0.0135938,0.0882813
1.33624e-03,-0.0160938,0.113281
1.33626e-03,-0.01125,0.1
1.33627e-03,-0.0135938,0.1375
1.33629e-03,-0.01875,0.1375
1.33630e-03,-0.0124219,0.113281
1.33632e-03,-0.0136719,0.1375
1.33634e-03,-0.015,0.125781
1.33635e-03,-0.0174219,0.1375
1.33637e-03,-0.0148438,0.15
1.33638e-03,-0.0161719,0.113281
1.33640e-03,-0.0148438,0.125781
1.33642e-03,-0.0186719,0.125
1.33643e-03,-0.0123438,0.1375
1.33645e-03,-0.0174219,0.138281
1.33646e-03,-0.0186719,0.1
1.33648e-03,-0.0186719,0.1375
1.33650e-03,-0.0124219,0.1
1.33651e-03,-0.0160938,0.1375
1.33653e-03,-0.0148438,0.138281
1.33654e-03,-0.0124219,0.1
1.33656e-03,-0.00851564,0.125
1.33658e-03,-0.0149219,0.113281
1.33659e-03,-0.0135938,0.113281
1.33661e-03,-0.01875,0.125781
1.33662e-03,-0.0186719,0.1125
1.33664e-03,-0.0124219,0.125781
1.33666e-03,-0.0124219,0.125781
1.33667e-03,-0.02,0.113281
1.33669e-03,-0.0136719,0.125781
1.33670e-03,-0.0175,0.113281
1.33672e-03,-0.0174219,0.113281
1.33674e-03,-0.0111719,0.1
1.33675e-03,-0.01375,0.1125
1.33677e-03,-0.0123438,0.113281
1.33678e-03,-0.0185938,0.1375
1.33680e-03,-0.0148438,0.113281
1.33682e-03,-0.0148438,0.125781
1.33683e-03,-0.0161719,0.125781
1.33685e-03,-0.01625,0.1625
1.33686e-03,-0.0161719,0.125781
1.33688e-03,-0.0160156,0.1375
1.33690e-03,-0.0124219,0.125781
1.33691e-03,-0.0161719,0.1
1.33693e-03,-0.0161719,0.125
1.33694e-03,-0.0136719,0.125781
1.33696e-03,-0.0186719,0.1375
1.33698e-03,-0.0161719,0.1125
1.33699e-03,-0.0174219,0.125781
1.33701e-03,-0.0124219,0.138281
1.33702e-03,-0.01875,0.1625
1.33704e-03,-0.01125,0.125
1.33706e-03,-0.0199219,0.113281
1.33707e-03,-0.0149219,0.125781
1.33709e-03,-0.0124219,0.1125
1.33710e-03,-0.0199219,0.125
1.33712e-03,-0.01125,0.125781
1.33714e-03,-0.0124219,0.1125
1.33715e-03,-0.0147656,0.1375
1.33717e-03,-0.0124219,0.1375
1.33718e-03,-0.0174219,0.1375
1.33720e-03,-0.0124219,0.1125
1.33722e-03,-0.0160938,0.15
1.33723e-03,-0.0110938,0.1375
1.33725e-03,-0.0136719,0.1
1.33726e-03,-0.0148438,0.113281
1.33728e-03,-0.0175,0.1
1.33730e-03,-0.0136719,0.1125
1.33731e-03,-0.0149219,0.15
1.33733e-03,-0.0148438,0.175
1.33734e-03,-0.01375,0.113281
1.33736e-03,-0.0149219,0.100781
1.33738e-03,-0.0148438,0.113281
1.33739e-03,-0.0148438,0.138281
1.33741e-03,-0.0148438,0.113281
1.33742e-03,-0.0160938,0.125
1.33744e-03,-0.0161719,0.113281
1.33746e-03,-0.01125,0.15
1.33747e-03,-0.0148438,0.113281
1.33749e-03,-0.0175,0.125781
1.33750e-03,-0.0186719,0.125
1.33752e-03,-0.0123438,0.1
1.33754e-03,-0.0175,0.125
1.33755e-03,-0.01625,0.125781
1.33757e-03,-0.0223438,0.125781
1.33758e-03,-0.00992189,0.125781
1.33760e-03,-0.0161719,0.125781
1.33762e-03,-0.0175,0.113281
1.33763e-03,-0.0136719,0.1125
1.33765e-03,-0.0124219,0.1
1.33766e-03,-0.0149219,0.1
1.33768e-03,-0.0124219,0.113281
1.33770e-03,-0.0135938,0.15
1.33771e-03,-0.0136719,0.113281
1.33773e-03,-0.0161719,0.1375
1.33774e-03,-0.0161719,0.125781
1.33776e-03,-0.0124219,0.125781
1.33778e-03,-0.0199219,0.113281
1.33779e-03,-0.015,0.1
1.33781e-03,-0.0161719,0.1125
1.33782e-03,-0.0135938,0.125781
1.33784e-03,-0.0175,0.15
1.33786e-03,-0.0186719,0.15
1.33787e-03,-0.0136719,0.1
1.33789e-03,-0.0175,0.150781
1.33790e-03,-0.0136719,0.1
1.33792e-03,-0.0186719,0.1375
1.33794e-03,-0.0199219,0.1375
1.33795e-03,-0.01625,0.1125
1.33797e-03,-0.0199219,0.125
1.33798e-03,-0.0173438,0.125781
1.33800e-03,-0.0123438,0.125781
1.33802e-03,-0.0223438,0.1125
1.33803e-03,-0.0136719,0.125
1.33805e-03,-0.0125,0.125781
1.33806e-03,-0.01625,0.1
1.33808e-03,-0.0135938,0.1375
1.33810e-03,-0.0148438,0.1
1.33811e-03,-0.0149219,0.1625
1.33813e-03,-0.0186719,0.125781
1.33814e-03,-0.01625,0.113281
1.33816e-03,-0.0149219,0.1
1.33818e-03,-0.0124219,0.113281
1.33819e-03,-0.0199219,0.15
1.33821e-03,-0.0174219,0.1375
1.33822e-03,-0.0149219,0.125781
1.33824e-03,-0.01625,0.113281
1.33826e-03,-0.0148438,0.1375
1.33827e-03,-0.01375,0.138281
1.33829e-03,-0.0174219,0.1125
1.33830e-03,-0.0161719,0.113281
1.33832e-03,-0.0135938,0.125781
1.33834e-03,-0.0175,0.113281
1.33835e-03,-0.0135938,0.15
1.33837e-03,-0.0124219,0.113281
1.33838e-03,-0.0175,0.113281
1.33840e-03,-0.0124219,0.113281
1.33842e-03,-0.0111719,0.125781
1.33843e-03,-0.0148438,0.1125
1.33845e-03,-0.0173438,0.1
1.33846e-03,-0.01875,0.1
1.33848e-03,-0.0148438,0.1
1.33850e-03,-0.0148438,0.1
1.33851e-03,-0.0149219,0.1
1.33853e-03,-0.0160938,0.125781
1.33854e-03,-0.0124219,0.125
1.33856e-03,-0.0161719,0.125781
1.33858e-03,-0.0199219,0.113281
1.33859e-03,-0.015,0.1375
1.33861e-03,-0.0161719,0.1375
1.33862e-03,-0.0136719,0.1
1.33864e-03,-0.0111719,0.1
1.33866e-03,-0.00992189,0.1125
1.33867e-03,-0.0224219,0.113281
1.33869e-03,-0.0160938,0.150781
1.33870e-03,-0.0136719,0.1375
1.33872e-03,-0.0124219,0.125781
1.33874e-03,-0.0160938,0.1125
1.33875e-03,-0.0175,0.1125
1.33877e-03,-0.0149219,0.125781
1.33878e-03,-0.0161719,0.1625
1.33880e-03,-0.01625,0.1
1.33882e-03,-0.01625,0.15
1.33883e-03,-0.0136719,0.1375
1.33885e-03,-0.0125,0.125
1.33886e-03,-0.0161719,0.125781
1.33888e-03,-0.0161719,0.1375
1.33890e-03,-0.0136719,0.1375
1.33891e-03,-0.0174219,0.1
1.33893e-03,-0.0160938,0.1
1.33894e-03,-0.0148438,0.1125
1.33896e-03,-0.0124219,0.125781
1.33898e-03,-0.0199219,0.175781
1.33899e-03,-0.0136719,0.125
1.33901e-03,-0.0161719,0.1
1.33902e-03,-0.01625,0.125781
1.33904e-03,-0.0175,0.125781
1.33906e-03,-0.0174219,0.1375
1.33907e-03,-0.0148438,0.113281
1.33909e-03,-0.0136719,0.1
1.33910e-03,-0.0149219,0.125781
1.33912e-03,-0.0148438,0.1125
1.33914e-03,-0.0149219,0.1
1.33915e-03,-0.01,0.1125
1.33917e-03,-0.0211719,0.138281
1.33918e-03,-0.00867189,0.113281
1.33920e-03,-0.0160938,0.113281
1.33922e-03,-0.0211719,0.1
1.33923e-03,-0.01375,0.125781
1.33925e-03,-0.0199219,0.113281
1.33926e-03,-0.0136719,0.1125
1.33928e-03,-0.01875,0.1
1.33930e-03,-0.0174219,0.125781
1.33931e-03,-0.01625,0.125
1.33933e-03,-0.0161719,0.1
1.33934e-03,-0.0149219,0.113281
1.33936e-03,-0.01125,0.125781
1.33938e-03,-0.0175,0.113281
1.33939e-03,-0.0136719,0.113281
1.33941e-03,-0.0160938,0.1125
1.33942e-03,-0.0136719,0.125
1.33944e-03,-0.0148438,0.1375
1.33946e-03,-0.0161719,0.125781
1.33947e-03,-0.01875,0.1
1.33949e-03,-0.0135938,0.125781
1.33950e-03,-0.0125,0.113281
1.33952e-03,-0.0124219,0.1
1.33954e-03,-0.0124219,0.1375
1.33955e-03,-0.0160938,0.125
1.33957e-03,-0.01875,0.113281
1.33958e-03,-0.0111719,0.1
1.33960e-03,-0.0136719,0.113281
1.33962e-03,-0.015,0.1
1.33963e-03,-0.00742189,0.0875001
1.33965e-03,-0.01375,0.113281
1.33966e-03,-0.0148438,0.125781
1.33968e-03,-0.0161719,0.113281
1.33970e-03,-0.01875,0.1125
1.33971e-03,-0.0149219,0.0882813
1.33973e-03,-0.0135938,0.1
1.33974e-03,-0.0149219,0.1125
1.33976e-03,-0.0136719,0.1
1.33978e-03,-0.00875001,0.1
1.33979e-03,-0.0136719,0.1375
1.33981e-03,-0.0135938,0.113281
1.33982e-03,-0.0136719,0.113281
1.33984e-03,-0.0124219,0.0882813
1.33986e-03,-0.0161719,0.1125
1.33987e-03,-0.0149219,0.113281
1.33989e-03,-0.0160156,0.113281
1.33990e-03,-0.0175,0.0875001
1.33992e-03,-0.0135938,0.1
1.33994e-03,-0.0124219,0.1125
1.33995e-03,-0.01125,0.1
1.33997e-03,-0.0174219,0.113281
1.33998e-03,-0.0160938,0.125781
1.34000e-03,-0.0124219,0.0882813
1.34002e-03,-0.0124219,0.113281
1.34003e-03,-0.0136719,0.1
1.34005e-03,-0.0148438,0.1
1.34006e-03,-0.0136719,0.1
1.34008e-03,-0.0124219,0.1
1.34010e-03,-0.0123438,0.113281
1.34011e-03,-0.0148438,0.1375
1.34013e-03,-0.01,0.1125
1.34014e-03,-0.0148438,0.113281
1.34016e-03,-0.0111719,0.1
1.34018e-03,-0.0124219,0.113281
1.34019e-03,-0.0160938,0.1
1.34021e-03,-0.0160938,0.1
1.34022e-03,-0.0135938,0.113281
1.34024e-03,-0.0186719,0.1
1.34026e-03,-0.0111719,0.113281
1.34027e-03,-0.0149219,0.0882813
1.34029e-03,-0.0124219,0.1
1.34030e-03,-0.0135938,0.113281
1.34032e-03,-0.0148438,0.0875001
1.34034e-03,-0.0148438,0.0867188
1.34035e-03,-0.0111719,0.1
1.34037e-03,-0.0136719,0.113281
1.34038e-03,-0.00984376,0.113281
1.34040e-03,-0.0136719,0.1
1.34042e-03,-0.0186719,0.1
1.34043e-03,-0.0174219,0.1
1.34045e-03,-0.0148438,0.1125
1.34046e-03,-0.0160938,0.1
1.34048e-03,-0.0135938,0.1125
1.34050e-03,-0.01125,0.1125
1.34051e-03,-0.01375,0.113281
1.34053e-03,-0.0136719,0.1
1.34054e-03,-0.00992189,0.1
1.34056e-03,-0.0136719,0.0757813
1.34058e-03,-0.00992189,0.100781
1.34059e-03,-0.0135938,0.1
1.34061e-03,-0.0124219,0.0882813
1.34062e-03,-0.0136719,0.1
1.34064e-03,-0.01625,0.113281
1.34066e-03,-0.0149219,0.1125
1.34067e-03,-0.0136719,0.0757813
1.34069e-03,-0.0124219,0.113281
1.34070e-03,-0.0111719,0.125781
1.34072e-03,-0.0136719,0.113281
1.34074e-03,-0.0136719,0.101563
1.34075e-03,-0.00992189,0.1
1.34077e-03,-0.0175,0.1
1.34078e-03,-0.0124219,0.1
1.34080e-03,-0.01625,0.1
1.34082e-03,-0.0135938,0.113281
1.34083e-03,-0.02,0.0757813
1.34085e-03,-0.0149219,0.0757813
1.34086e-03,-0.01,0.0875001
1.34088e-03,-0.0186719,0.113281
1.34090e-03,-0.00984376,0.0750001
1.34091e-03,-0.0186719,0.0882813
1.34093e-03,-0.0136719,0.0875001
1.34094e-03,-0.0135938,0.1
1.34096e-03,-0.00992189,0.1
1.34098e-03,-0.0161719,0.0875001
1.34099e-03,-0.01625,0.0875001
1.34101e-03,-0.01625,0.1
1.34102e-03,-0.0160938,0.1125
1.34104e-03,-0.0149219,0.1
1.34106e-03,-0.01875,0.1
1.34107e-03,-0.0174219,0.0875001
1.34109e-03,-0.0124219,0.0882813
1.34110e-03,-0.0149219,0.0882813
1.34112e-03,-0.0136719,0.1125
1.34114e-03,-0.0135938,0.0882813
1.34115e-03,-0.00867189,0.0882813
1.34117e-03,-0.015,0.0882813
1.34118e-03,-0.0124219,0.0882813
1.34120e-03,-0.0135938,0.1
1.34122e-03,-0.0124219,0.1
1.34123e-03,-0.0111719,0.0875001
1.34125e-03,-0.0175,0.1
1.34126e-03,-0.0124219,0.1
1.34128e-03,-0.01125,0.1
1.34130e-03,-0.0124219,0.1
1.34131e-03,-0.0160938,0.1125
1.34133e-03,-0.0149219,0.1
1.34134e-03,-0.0161719,0.0875001
1.34136e-03,-0.0111719,0.1
1.34138e-03,-0.0175,0.125
1.34139e-03,-0.01625,0.0750001
1.34141e-03,-0.01375,0.1
1.34142e-03,-0.0136719,0.125
1.34144e-03,-0.0124219,0.1125
1.34146e-03,-0.01625,0.1
1.34147e-03,-0.0211719,0.1
1.34149e-03,-0.0124219,0.0882813
1.34150e-03,-0.0223438,0.0757813
1.34152e-03,-0.0124219,0.1
1.34154e-03,-0.0111719,0.1
1.34155e-03,-0.0148438,0.0875001
1.34157e-03,-0.0135938,0.113281
1.34158e-03,-0.0148438,0.1125
1.34160e-03,-0.0124219,0.0875001
1.34162e-03,-0.0136719,0.1125
1.34163e-03,-0.0124219,0.1
1.34165e-03,-0.0111719,0.0757813
1.34166e-03,-0.0149219,0.1
1.34168e-03,-0.00984376,0.113281
1.34170e-03,-0.0148438,0.1
1.34171e-03,-0.0175,0.0750001
1.34173e-03,-0.0124219,0.125
1.34174e-03,-0.0148438,0.125781
1.34176e-03,-0.0124219,0.1125
1.34178e-03,-0.0111719,0.113281
1.34179e-03,-0.01625,0.113281
1.34181e-03,-0.0135938,0.1
1.34182e-03,-0.0124219,0.1
1.34184e-03,-0.0174219,0.1
1.34186e-03,-0.0160938,0.113281
1.34187e-03,-0.0186719,0.1
1.34189e-03,-0.0175,0.1
1.34190e-03,-0.0136719,0.1
1.34192e-03,-0.0124219,0.1
1.34194e-03,-0.01875,0.1
1.34195e-03,-0.0124219,0.1
1.34197e-03,-0.0135938,0.1
1.34198e-03,-0.00734376,0.1
1.34200e-03,-0.0174219,0.125781
1.34202e-03,-0.0111719,0.1
1.34203e-03,-0.0148438,0.113281
1.34205e-03,-0.015,0.1
1.34206e-03,-0.0135938,0.1
1.34208e-03,-0.0149219,0.113281
1.34210e-03,-0.0136719,0.1125
1.34211e-03,-0.0148438,0.1
1.34213e-03,-0.01125,0.1
1.34214e-03,-0.0174219,0.125
1.34216e-03,-0.00992189,0.1
1.34218e-03,-0.01125,0.1
1.34219e-03,-0.00867189,0.113281
1.34221e-03,-0.0124219,0.1
1.34222e-03,-0.00617189,0.1
1.34224e-03,-0.0110938,0.1
1.34226e-03,-0.0136719,0.0882813
1.34227e-03,-0.0161719,0.1
1.34229e-03,-0.01125,0.1
1.34230e-03,-0.0135938,0.1
1.34232e-03,-0.0124219,0.1
1.34234e-03,-0.00859376,0.1
1.34235e-03,-0.0148438,0.1125
1.34237e-03,-0.0148438,0.125
1.34238e-03,-0.0136719,0.125781
1.34240e-03,-0.0124219,0.113281
1.34242e-03,-0.0135938,0.113281
1.34243e-03,-0.0111719,0.1
1.34245e-03,-0.0111719,0.0882813
1.34246e-03,-0.0175781,0.1
1.34248e-03,-0.0175,0.1
1.34250e-03,-0.0136719,0.1375
1.34251e-03,-0.0124219,0.0882813
1.34253e-03,-0.0175,0.113281
1.34254e-03,-0.0125,0.1125
1.34256e-03,-0.0174219,0.1
1.34258e-03,-0.0136719,0.125781
1.34259e-03,-0.01375,0.113281
1.34261e-03,-0.0174219,0.1125
1.34262e-03,-0.0135938,0.113281
1.34264e-03,-0.0186719,0.1
1.34266e-03,-0.0136719,0.1
1.34267e-03,-0.0161719,0.1125
1.34269e-03,-0.00867189,0.113281
1.34270e-03,-0.00867189,0.125781
1.34272e-03,-0.0149219,0.1
1.34274e-03,-0.0124219,0.1
1.34275e-03,-0.0149219,0.113281
1.34277e-03,-0.0135938,0.163281
1.34278e-03,-0.0199219,0.1
1.34280e-03,-0.0147656,0.125781
1.34282e-03,-0.0161719,0.1
1.34283e-03,-0.0148438,0.113281
1.34285e-03,-0.0160938,0.1
1.34286e-03,-0.0174219,0.1
1.34288e-03,-0.0135938,0.1125
1.34290e-03,-0.0148438,0.113281
1.34291e-03,-0.0111719,0.1
1.34293e-03,-0.0149219,0.0867188
1.34294e-03,-0.01125,0.113281
1.34296e-03,-0.0174219,0.138281
1.34298e-03,-0.0186719,0.100781
1.34299e-03,-0.0136719,0.113281
1.34301e-03,-0.0148438,0.1125
1.34302e-03,-0.0148438,0.125781
1.34304e-03,-0.00984376,0.125781
1.34306e-03,-0.01375,0.125781
1.34307e-03,-0.0136719,0.1125
1.34309e-03,-0.0111719,0.0882813
1.34310e-03,-0.0148438,0.113281
1.34312e-03,-0.01625,0.1
1.34314e-03,-0.0149219,0.125781
1.34315e-03,-0.0125,0.125781
1.34317e-03,-0.0199219,0.125
1.34318e-03,-0.01625,0.1125
1.34320e-03,-0.0186719,0.125781
1.34322e-03,-0.0161719,0.1125
1.34323e-03,-0.0111719,0.113281
1.34325e-03,-0.0136719,0.1
1.34326e-03,-0.0124219,0.1
1.34328e-03,-0.01625,0.125781
1.34330e-03,-0.0110938,0.1
1.34331e-03,-0.0135938,0.113281
1.34333e-03,-0.0124219,0.1375
1.34334e-03,-0.0124219,0.1375
1.34336e-03,-0.0199219,0.113281
1.34338e-03,-0.01875,0.113281
1.34339e-03,-0.0125,0.1125
1.34341e-03,-0.0161719,0.1125
1.34342e-03,-0.0149219,0.1
1.34344e-03,-0.01875,0.113281
1.34346e-03,-0.0211719,0.113281
1.34347e-03,-0.0175,0.125781
1.34349e-03,-0.0111719,0.113281
1.34350e-03,-0.0175,0.1
1.34352e-03,-0.0161719,0.0882813
1.34354e-03,-0.0135938,0.113281
1.34355e-03,-0.0124219,0.113281
1.34357e-03,-0.0136719,0.1375
1.34358e-03,-0.0124219,0.125
1.34360e-03,-0.0160938,0.125781
1.34362e-03,-0.015,0.1125
1.34363e-03,-0.01625,0.1
1.34365e-03,-0.0136719,0.113281
1.34366e-03,-0.01375,0.1
1.34368e-03,-0.01625,0.113281
1.34370e-03,-0.01875,0.1125
1.34371e-03,-0.0161719,0.1125
1.34373e-03,-0.01875,0.125781
1.34374e-03,-0.0149219,0.113281
1.34376e-03,-0.01875,0.1
1.34378e-03,-0.0149219,0.1
1.34379e-03,-0.0124219,0.1125
1.34381e-03,-0.0148438,0.1125
1.34382e-03,-0.0110938,0.113281
1.34384e-03,-0.0175,0.1
1.34386e-03,-0.01125,0.125781
1.34387e-03,-0.0124219,0.1375
1.34389e-03,-0.0174219,0.113281
1.34390e-03,-0.0124219,0.113281
1.34392e-03,-0.0174219,0.113281
1.34394e-03,-0.0173438,0.1
1.34395e-03,-0.0174219,0.1
1.34397e-03,-0.0135938,0.1125
1.34398e-03,-0.0161719,0.1
1.34400e-03,-0.01875,0.1
1.34402e-03,-0.01375,0.113281
1.34403e-03,-0.0148438,0.1
1.34405e-03,-0.0173438,0.1
1.34406e-03,-0.0161719,0.113281
1.34408e-03,-0.0136719,0.1
1.34410e-03,-0.0148438,0.1
1.34411e-03,-0.0135938,0.100781
1.34413e-03,-0.01875,0.1
1.34414e-03,-0.0174219,0.113281
1.34416e-03,-0.0198438,0.125781
1.34418e-03,-0.0149219,0.1
1.34419e-03,-0.01125,0.125
1.34421e-03,-0.0148438,0.1125
1.34422e-03,-0.0136719,0.1
1.34424e-03,-0.01625,0.1
1.34426e-03,-0.0149219,0.125781
1.34427e-03,-0.0124219,0.0875001
1.34429e-03,-0.01375,0.1
1.34430e-03,-0.0174219,0.1
1.34432e-03,-0.0124219,0.1
1.34434e-03,-0.0136719,0.113281
1.34435e-03,-0.0136719,0.113281
1.34437e-03,-0.01625,0.1
1.34438e-03,-0.0136719,0.113281
1.34440e-03,-0.0175,0.113281
